Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
66595627,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66595878,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66596024,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66596261,00000545,false,Rx,0,8,00,2A,25,00,7E,10,00,18,
66605387,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66605621,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66605882,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
66606131,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
66606379,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66606535,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66606765,00000545,false,Rx,0,8,00,2B,25,00,7E,10,00,18,
66610021,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
66610265,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
66610515,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
66615386,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66615630,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66615881,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66616027,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66616264,00000545,false,Rx,0,8,00,2C,25,00,7E,10,00,18,
66625390,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66625624,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66625875,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66626031,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66626268,00000545,false,Rx,0,8,00,2D,25,00,7E,10,00,18,
66635394,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66635628,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66635879,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66636025,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66636262,00000545,false,Rx,0,8,00,2E,25,00,7E,10,00,18,
66645388,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66645633,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66645873,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66646029,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66646266,00000545,false,Rx,0,8,00,2F,25,00,7E,10,00,18,
66655392,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66655636,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66655887,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66656033,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66656270,00000545,false,Rx,0,8,00,30,25,00,7E,10,00,18,
66665396,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66665630,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66665881,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66666037,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66666274,00000545,false,Rx,0,8,00,31,25,00,7E,10,00,18,
66675389,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66675634,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66675884,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66676040,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66676267,00000545,false,Rx,0,8,00,32,25,00,7E,10,00,18,
66685393,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66685637,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66685888,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66686034,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66686271,00000545,false,Rx,0,8,00,33,25,00,7E,10,00,18,
66695397,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66695631,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66695882,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66696038,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66696275,00000545,false,Rx,0,8,00,34,25,00,7E,10,00,18,
66705392,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66705636,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66705887,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66706033,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66706280,00000545,false,Rx,0,8,00,35,25,00,7E,10,00,18,
66710028,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
66710274,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
66710522,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
66715393,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66715637,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66715888,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
66716136,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
66716385,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66716542,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66716781,00000545,false,Rx,0,8,00,36,25,00,7E,10,00,18,
66725394,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66725628,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66725879,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66726035,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66726272,00000545,false,Rx,0,8,00,37,25,00,7E,10,00,18,
66735388,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66735634,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66735883,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66736039,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66736277,00000545,false,Rx,0,8,00,38,25,00,7E,10,00,18,
66745392,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66745638,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66745888,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66746034,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66746271,00000545,false,Rx,0,8,00,39,25,00,7E,10,00,18,
66755398,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66755633,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66755883,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66756039,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66756276,00000545,false,Rx,0,8,00,3A,25,00,7E,10,00,18,
66765392,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66765637,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66765887,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66766032,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66766270,00000545,false,Rx,0,8,00,3B,25,00,7E,10,00,18,
66775397,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66775632,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66775882,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66776038,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66776275,00000545,false,Rx,0,8,00,3C,25,00,7E,10,00,18,
66785392,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66785637,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66785887,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66786043,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66786280,00000545,false,Rx,0,8,00,3D,25,00,7E,10,00,18,
66795396,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66795632,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66795881,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66796037,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66796275,00000545,false,Rx,0,8,00,3E,25,00,7E,10,00,18,
66805392,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66805638,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66805887,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66806033,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66806270,00000545,false,Rx,0,8,00,3F,25,00,7E,10,00,18,
66810039,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
66810285,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
66810533,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
66815394,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66815639,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66815889,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66816035,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66816283,00000545,false,Rx,0,8,00,40,25,00,7E,10,00,18,
66825397,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66825633,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66825892,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
66826141,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
66826390,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66826546,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66826785,00000545,false,Rx,0,8,00,41,25,00,7E,10,00,18,
66835399,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66835634,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66835884,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66836040,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66836279,00000545,false,Rx,0,8,00,42,25,00,7E,10,00,18,
66845403,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66845639,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66845888,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66846034,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66846273,00000545,false,Rx,0,8,00,43,25,00,7E,10,00,18,
66855397,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66855633,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66855882,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66856038,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66856277,00000545,false,Rx,0,8,00,44,25,00,7E,10,00,18,
66865402,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66865637,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
66865887,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66866043,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66866282,00000545,false,Rx,0,8,00,45,25,00,7E,10,00,18,
66875398,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66875642,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66875892,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66876048,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66876286,00000545,false,Rx,0,8,00,46,25,00,7E,10,00,18,
66885403,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66885647,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66885897,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66886043,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66886281,00000545,false,Rx,0,8,00,47,25,00,7E,10,00,18,
66895398,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66895642,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66895892,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66896048,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66896287,00000545,false,Rx,0,8,00,48,25,00,7E,10,00,18,
66905404,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66905648,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66905899,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66906044,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66906283,00000545,false,Rx,0,8,00,49,25,00,7E,10,00,18,
66910041,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
66910286,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
66910534,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
66915407,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66915641,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66915891,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66916047,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66916285,00000545,false,Rx,0,8,00,4A,25,00,7E,10,00,18,
66925400,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66925645,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66925894,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66926050,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66926289,00000545,false,Rx,0,8,00,4B,25,00,7E,10,00,18,
66935405,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66935649,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
66935899,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
66936149,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
66936397,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66936553,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66936792,00000545,false,Rx,0,8,00,4C,25,00,7E,10,00,18,
66945407,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66945641,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66945891,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66946048,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66946285,00000545,false,Rx,0,8,00,4D,25,00,7E,10,00,18,
66955401,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66955645,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66955895,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66956052,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66956289,00000545,false,Rx,0,8,00,4E,25,00,7E,10,00,18,
66965405,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66965649,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66965899,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66966046,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66966283,00000545,false,Rx,0,8,00,4F,25,00,7E,10,00,18,
66975409,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66975643,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66975892,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66976050,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66976287,00000545,false,Rx,0,8,00,50,25,00,7E,10,00,18,
66985403,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66985647,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66985897,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66986044,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66986291,00000545,false,Rx,0,8,00,51,25,00,7E,10,00,18,
66995407,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
66995651,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
66995901,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
66996048,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
66996285,00000545,false,Rx,0,8,00,52,25,00,7E,10,00,18,
67005411,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67005645,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67005894,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67006052,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67006289,00000545,false,Rx,0,8,00,53,25,00,7E,10,00,18,
67010047,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
67010291,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
67010540,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
67015413,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67015647,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67015897,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67016054,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67016291,00000545,false,Rx,0,8,00,54,25,00,7E,10,00,18,
67025408,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67025642,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67025892,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67026049,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67026286,00000545,false,Rx,0,8,00,55,25,00,7E,10,00,18,
67035413,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67035647,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67035897,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67036054,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67036291,00000545,false,Rx,0,8,00,56,25,00,7E,10,00,18,
67045409,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67045643,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67045904,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
67046152,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
67046401,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67046557,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67046786,00000545,false,Rx,0,8,00,57,25,00,7E,10,00,18,
67055410,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67055644,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67055895,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67056051,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67056288,00000545,false,Rx,0,8,00,58,25,00,7E,10,00,18,
67065414,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67065648,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67065899,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67066055,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67066282,00000545,false,Rx,0,8,00,59,25,00,7E,10,00,18,
67075408,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67075652,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67075903,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67076049,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67076296,00000545,false,Rx,0,8,00,5A,25,00,7E,10,00,18,
67085411,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67085646,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67085896,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67086052,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67086290,00000545,false,Rx,0,8,00,5B,25,00,7E,10,00,18,
67095415,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67095649,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
67095900,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67096056,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67096293,00000545,false,Rx,0,8,00,5C,25,00,7E,10,00,18,
67105409,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67105654,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
67105906,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67106061,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67106299,00000545,false,Rx,0,8,00,5D,25,00,7E,10,00,18,
67110046,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
67110291,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
67110540,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
67115413,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67115658,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
67115909,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67116054,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67116291,00000545,false,Rx,0,8,00,5E,25,00,7E,10,00,18,
67125407,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67125652,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
67125902,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67126058,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67126295,00000545,false,Rx,0,8,00,5F,25,00,7E,10,00,18,
67135413,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67135657,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
67135908,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67136053,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67136291,00000545,false,Rx,0,8,00,60,25,00,7E,10,00,18,
67145416,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67145650,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
67145901,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67146057,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67146294,00000545,false,Rx,0,8,00,61,25,00,7E,10,00,18,
67155410,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67155654,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
67155905,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
67156164,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
67156412,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67156559,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67156798,00000545,false,Rx,0,8,00,62,25,00,7E,10,00,18,
67165412,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67165656,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67165907,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67166053,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67166290,00000545,false,Rx,0,8,00,63,25,00,7E,10,00,18,
67175416,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67175650,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67175901,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67176057,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67176294,00000545,false,Rx,0,8,00,64,25,00,7E,10,00,18,
67185420,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67185654,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67185905,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67186061,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67186298,00000545,false,Rx,0,8,00,65,25,00,7E,10,00,18,
67195413,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67195659,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67195908,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67196054,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67196291,00000545,false,Rx,0,8,00,66,25,00,7E,10,00,18,
67205418,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67205653,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67205903,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67206059,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67206296,00000545,false,Rx,0,8,00,67,25,00,7E,10,00,18,
67210054,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
67210300,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
67210548,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
67215419,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67215654,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67215904,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67216060,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67216297,00000545,false,Rx,0,8,00,68,25,00,7E,10,00,18,
67225423,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67225658,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67225908,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67226064,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67226301,00000545,false,Rx,0,8,00,69,25,00,7E,10,00,18,
67235418,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67235663,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
67235913,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67236058,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67236296,00000545,false,Rx,0,8,00,6A,25,00,7E,10,00,18,
67245423,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67245658,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67245908,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67246064,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67246291,00000545,false,Rx,0,8,00,6B,25,00,7E,10,00,18,
67255417,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67255653,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67255912,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67256058,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67256295,00000545,false,Rx,0,8,00,6C,25,00,7E,10,00,18,
67265423,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67265658,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67265909,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
67266158,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
67266407,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67266563,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67266801,00000545,false,Rx,0,8,00,6D,25,00,7E,10,00,18,
67275425,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67275660,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67275910,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67276056,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67276304,00000545,false,Rx,0,8,00,6E,25,00,7E,10,00,18,
67285419,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
67285655,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
67285904,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
67286060,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
67286298,00000545,false,Rx,0,8,00,6F,25,00,7E,10,00,18,
