Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
184119454,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184126975,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
184127160,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184127428,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184129098,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184129458,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184137078,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
184137183,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184137346,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184139106,00000569,false,Rx,0,8,AA,C0,80,02,00,00,00,00,
184139466,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184146939,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
184147108,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184147346,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184149101,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184149451,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184157025,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
184157311,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184157563,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184158974,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184159103,00000568,false,Rx,0,8,00,02,80,0A,00,00,A8,AA,
184167479,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
184167666,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184167786,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184169008,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
184169109,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184169243,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184169340,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
184169494,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
184169581,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
184169736,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
184169831,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
184169975,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
184170082,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
184170226,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
184170322,00000620,false,Rx,1,8,22,73,00,00,00,00,1A,1B,
184170466,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
184170563,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
184170707,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
184170947,00000597,false,Rx,0,8,85,00,00,00,00,00,00,00,
184171180,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,AE,
184171408,000005AE,false,Rx,0,8,D9,11,19,0D,2B,00,09,01,
184171648,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
184177270,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
184177458,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184177665,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184179073,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184179111,00000563,false,Rx,0,8,00,20,80,A2,02,00,00,00,
184187040,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
184187241,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184187405,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184189098,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184189126,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184196992,00000200,false,Tx,0,8,00,00,00,00,80,10,1A,8A,
184197216,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184197480,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184199103,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
184199422,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184207092,00000200,false,Tx,0,8,00,00,00,00,80,10,1C,8C,
184207268,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184207561,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184208955,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184209095,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184216985,00000200,false,Tx,0,8,00,00,00,00,80,10,1E,8E,
184217184,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184217237,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184217404,00000523,false,Tx,0,8,60,00,60,00,00,00,00,00,
184219094,00000389,false,Rx,0,8,A7,00,00,45,45,00,00,00,
184219454,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184226971,00000200,false,Tx,0,8,00,00,00,00,80,10,00,90,
184227163,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184227358,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184229097,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184229457,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184236989,00000200,false,Tx,0,8,00,00,00,00,80,10,02,92,
184237210,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184237433,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184239468,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184247152,00000200,false,Tx,0,8,00,00,00,00,80,10,04,94,
184247350,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184247409,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184249101,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184249451,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184257729,00000200,false,Tx,0,8,00,00,00,00,80,10,06,96,
184257926,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184258201,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184259103,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184266963,00000200,false,Tx,0,8,00,00,00,00,80,10,08,98,
184267215,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184267438,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184268951,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184269009,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
184269188,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
184269250,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184269427,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
184269489,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
184269679,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
184269740,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
184269930,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
184269981,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
184270169,00000620,false,Rx,1,8,AE,73,00,00,00,00,1A,1B,
184270231,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
184270409,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
184270471,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
184270702,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
184270951,00000597,false,Rx,0,8,05,00,00,00,00,00,00,00,
184271184,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,22,
184271423,000005AE,false,Rx,0,8,2C,11,19,0D,2B,00,09,01,
184271663,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
184277866,00000200,false,Tx,0,8,00,00,00,00,80,10,0A,9A,
184278076,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184278315,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184279218,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184286975,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
184287160,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184287270,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184289103,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184289117,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184297007,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
184297229,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184297496,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184299105,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
184299422,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184308002,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
184308216,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184308359,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184308997,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184309193,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184316974,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
184317196,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184317417,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184317630,00000523,false,Tx,0,8,60,00,60,00,00,00,00,01,
184319102,00000389,false,Rx,0,8,A7,00,00,45,45,00,00,00,
184319461,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184327015,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
184327208,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184327474,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184329098,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184329467,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184337875,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
184338028,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184338159,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184339173,00000569,false,Rx,0,8,AA,C0,80,02,00,00,00,00,
184339504,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184347053,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
184347285,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184347508,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184349099,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184349458,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184358380,00000200,false,Tx,0,8,00,00,00,00,80,10,1A,8A,
184358968,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184358580,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184358965,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184359104,00000568,false,Rx,0,8,00,02,80,0A,00,00,A8,AA,
184366926,00000200,false,Tx,0,8,00,00,00,00,80,10,1C,8C,
184367142,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184367360,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184368955,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184369014,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
184369192,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
184369254,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184369431,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
184369503,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
184369683,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
184369746,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
184369934,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
184369986,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
184370174,00000620,false,Rx,1,8,0C,73,00,00,00,00,1A,1B,
184370236,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
184370413,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
184370475,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
184370716,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
184370954,00000597,false,Rx,0,8,85,00,00,00,00,00,00,00,
184371187,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,22,
184371427,000005AE,false,Rx,0,8,2C,11,19,0D,2B,00,09,01,
184371666,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
184376967,00000200,false,Tx,0,8,00,00,00,00,80,10,1E,8E,
184377173,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184377409,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184379071,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184379108,00000563,false,Rx,0,8,00,20,80,A2,02,00,00,00,
184389094,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184389108,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184390968,00000200,false,Tx,0,8,00,00,00,00,80,10,00,90,
184391160,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184391431,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184396935,00000200,false,Tx,0,8,00,00,00,00,80,10,02,92,
184397150,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184397369,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184399098,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
184399425,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184407856,00000200,false,Tx,0,8,00,00,00,00,80,10,04,94,
184408042,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184408299,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184408950,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184409100,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184417731,00000200,false,Tx,0,8,00,00,00,00,80,10,06,96,
184417940,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184418160,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184418349,00000523,false,Tx,0,8,60,00,60,00,00,00,00,02,
184419094,00000389,false,Rx,0,8,A8,00,00,45,45,00,00,00,
184419450,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184426984,00000200,false,Tx,0,8,00,00,00,00,80,10,08,98,
184427163,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184427429,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184429097,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184429466,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184437993,00000200,false,Tx,0,8,00,00,00,00,80,10,0A,9A,
184438120,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184438348,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184439674,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184447015,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
184447216,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184447452,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184449102,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184449461,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184457362,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
184457560,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184457799,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184458974,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184466976,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
184467165,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184467403,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184468961,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184469009,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
184469187,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
184469249,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184469437,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
184469499,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
184469679,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
184469741,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
184469929,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
184469980,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
184470169,00000620,false,Rx,1,8,22,73,00,00,00,00,1A,1B,
184470230,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
184470409,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
184470471,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
184470711,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
184470960,00000597,false,Rx,0,8,05,00,00,00,00,00,00,00,
184471194,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,0C,
184471422,000005AE,false,Rx,0,8,D9,11,19,0D,2B,00,09,01,
184471662,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
184476949,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
184477158,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184477395,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184479067,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184487003,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
184487251,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184487417,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184489104,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184489132,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184497037,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
184497241,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184497480,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184499098,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
184499426,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184507090,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
184507339,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184507585,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184508961,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184509101,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184517669,00000200,false,Tx,0,8,00,00,00,00,80,10,1A,8A,
184517887,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184518097,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184518331,00000523,false,Tx,0,8,60,00,60,00,00,00,00,03,
184519103,00000389,false,Rx,0,8,A8,00,00,45,45,00,00,00,
184519455,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184526984,00000200,false,Tx,0,8,00,00,00,00,80,10,1C,8C,
184527179,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184527460,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184529102,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184529471,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184537028,00000200,false,Tx,0,8,00,00,00,00,80,10,1E,8E,
184537300,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184537494,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184539107,00000569,false,Rx,0,8,AA,C0,80,02,00,00,00,00,
184539351,00000664,false,Rx,0,8,02,83,06,32,F3,00,00,00,
184539479,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184547703,00000200,false,Tx,0,8,00,00,00,00,80,10,00,90,
184547890,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184548201,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184549102,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184549456,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184558016,00000200,false,Tx,0,8,00,00,00,00,80,10,02,92,
184558239,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184558386,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184558996,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184559276,00000568,false,Rx,0,8,00,02,80,0A,00,00,A8,AA,
184559541,00000663,false,Rx,0,8,01,31,30,30,00,00,00,00,
184566948,00000200,false,Tx,0,8,00,00,00,00,80,10,04,94,
184567083,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184567321,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184568964,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184569012,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
184569189,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
184569251,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184569441,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
184569502,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
184569692,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
184569743,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
184569931,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
184569983,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
184570171,00000620,false,Rx,1,8,AE,73,00,00,00,00,1A,1B,
184570234,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
184570412,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
184570484,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
184570713,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
184570963,00000597,false,Rx,0,8,85,00,00,00,00,00,00,00,
184571196,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,0C,
184571424,000005AE,false,Rx,0,8,D9,11,19,0D,2B,00,09,01,
184571663,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
184579058,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184578773,00000200,false,Tx,0,8,00,00,00,00,80,10,06,96,
184579060,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184579324,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184579105,00000563,false,Rx,0,8,00,20,80,A2,02,00,00,00,
184587143,00000200,false,Tx,0,8,00,00,00,00,80,10,08,98,
184587238,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184587390,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184589106,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184589120,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184596951,00000200,false,Tx,0,8,00,00,00,00,80,10,0A,9A,
184597158,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184597396,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184599108,0000038A,false,Rx,0,8,46,45,06,00,04,00,00,00,
184599427,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184608948,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184609396,00000200,false,Tx,0,8,00,00,00,00,80,10,0C,9C,
184609578,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184609645,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184609099,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184617038,00000200,false,Tx,0,8,00,00,00,00,80,10,0E,9E,
184617231,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184617384,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184617527,00000523,false,Tx,0,8,60,00,60,00,00,00,00,00,
184619101,00000389,false,Rx,0,8,A8,00,00,45,45,00,00,00,
184619461,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184626967,00000200,false,Tx,0,8,00,00,00,00,80,10,10,80,
184627164,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184627451,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184629096,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184629466,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184636910,00000200,false,Tx,0,8,00,00,00,00,80,10,12,82,
184637108,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184637466,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184639482,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184647031,00000200,false,Tx,0,8,00,00,00,00,80,10,14,84,
184647240,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184647486,000002F0,false,Tx,1,8,01,00,00,00,00,00,42,43,
184649106,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184649456,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184657578,00000200,false,Tx,0,8,00,00,00,00,80,10,16,86,
184657772,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184658038,000002F0,false,Tx,1,8,01,00,00,00,00,00,43,42,
184659184,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184666989,00000200,false,Tx,0,8,00,00,00,00,80,10,18,88,
184667204,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184667423,000002F0,false,Tx,1,8,01,00,00,00,00,00,40,41,
184668965,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184669012,00000670,false,Rx,0,8,3C,0F,30,11,E6,1B,00,01,
184669190,000004D5,false,Rx,1,8,00,00,0D,08,0D,29,29,1B,
184669252,00000377,false,Rx,0,8,00,00,00,05,45,45,45,20,
184669441,0000051F,false,Rx,1,8,00,00,1A,1B,00,00,00,00,
184669503,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
184669692,000005A6,false,Rx,1,8,00,00,00,00,00,00,00,00,
184669744,000004DE,false,Rx,0,8,00,00,19,00,00,C4,1F,00,
184669932,000005A7,false,Rx,1,8,00,00,00,00,01,00,00,00,
184669984,000004E0,false,Rx,0,8,59,01,59,01,00,00,00,0A,
184670173,00000620,false,Rx,1,8,0C,73,00,00,00,00,1A,1B,
184670235,0000051E,false,Rx,0,8,00,00,00,00,00,00,00,00,
184670413,00000671,false,Rx,1,8,19,00,AE,AE,00,00,18,0D,
184670475,00000542,false,Rx,0,8,0F,01,30,00,00,00,00,00,
184670714,00000588,false,Rx,0,8,18,0D,00,B2,02,19,09,01,
184670964,00000597,false,Rx,0,8,05,00,00,00,00,00,00,00,
184671187,000005AD,false,Rx,0,8,AE,AE,00,00,1A,1B,00,AE,
184671425,000005AE,false,Rx,0,8,2C,11,19,0D,2B,00,09,01,
184671666,000005F1,false,Rx,0,8,9C,13,18,0D,00,00,B2,02,
184676971,00000200,false,Tx,0,8,00,00,00,00,80,10,1A,8A,
184677178,000002A1,false,Tx,1,8,00,00,00,00,00,00,FF,02,
184677420,000002F0,false,Tx,1,8,01,00,00,00,00,00,41,40,
184679070,000001FF,false,Rx,1,8,01,00,00,00,00,00,00,00,
184687002,00000200,false,Tx,0,8,00,00,00,00,80,10,1C,8C,
